"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0000375","BP","GO:0000375","RNA splicing, via transesterification reactions","161/6139","348/18860",0.46264367816092,1.42131613782618,5.51084969648813,5.39865914087372e-08,1.7908364618867e-06,1.08861120176171e-06,"QKI/SRPK1/NPM1/SAP18/SNRPE/LSM5/NCBP2/HNRNPC/SNRNP25/GEMIN6/CELF2/CIRBP/SNRPD2/SNRPG/PRMT5/SF3B4/SNRPD1/SNU13/DCPS/CLNS1A/SYNCRIP/PSIP1/AQR/KHDC4/LSM2/ILF3/ARGLU1/SNRPC/PRPF19/WBP4/SNRPB/SRSF5/DDX17/PRPF40A/WDR77/PABPC1/HNRNPA3/ZBTB7A/SRSF7/RBM15B/DDX39A/SCNM1/MAGOHB/SNRPA1/SRSF9/GEMIN2/SF3B3/RBPMS/NOL3/RBM5/CDC5L/RNPS1/LSM8/NCBP1/SRSF1/RBFOX2/SETX/C1QBP/PRPF4/HNRNPU/SRPK2/USP39/SNRPF/HNRNPH1/COIL/JMJD6/LSM7/PUF60/DHX40/SON/SNRPD3/HNRNPA2B1/KHDRBS1/PPIH/PQBP1/PTBP1/LSM4/THUMPD2/RBM6/SFPQ/SRSF4/HNRNPR/SNRNP200/ESRP2/ARB2A/NOVA2/GCFC2/LSM1/DHX9/SNRPA/SRSF10/DAZAP1/SNRPN/HNRNPA1/DHX15/TIA1/DDX41/EIF4A3/FRG1/RBM22/DHX8/DYRK1A/TGS1/IK/MAGOH/YJU2B/UPF3B/RBMX2/HTATSF1/ACIN1/RBMX/SNRNP27/RBM47/CASC3/PPIE/SF3A1/RBM8A/CELF1/HNRNPH3/ZC3H14/SNRPB2/BUD31/SRSF3/KHSRP/RNF113A/NCL/YJU2/SRSF6/HNRNPF/U2AF2/USP4/DDX23/PRPF8/ZRSR2/MPHOSPH10/SRSF2/PAXBP1/PNN/SNRNP40/PRPF6/DDX42/KHDRBS2/NUP98/SRPK3/C9orf78/DHX35/HNRNPL/HNRNPM/CDK13/RBM25/HNRNPK/SRSF8/CDC40/RSRC1/DDX5/TXNL4A/SCAF11/SRRM2/SMN1/SMN2/PPWD1",161
"GO:0031623","BP","GO:0031623","receptor internalization","76/6139","139/18860",0.546762589928058,1.67974302753594,5.58772675594761,5.6707699766669e-08,1.87135409230008e-06,1.13755614803277e-06,"CD36/RAMP2/CAV1/ENTREP1/RAMP3/ARRB1/ANGPT1/GHR/GREM1/SNX1/NEDD4L/GRIA1/CALCRL/EFNB2/EPS15/CD81/RIN3/CEACAM1/SNCA/RAMP1/CLTC/ITCH/ARAP1/SCRIB/LRP1/LMBRD1/SDCBP/ARC/APLNR/AP2B1/AP2A2/TFRC/EGF/ARRB2/SELE/LPAR1/LDLRAP1/TBC1D5/LRRTM2/NUMB/MKLN1/HGS/MAGI2/FCER1G/VEGFA/RALB/SFRP4/CXCR2/LRPAP1/PLCG2/VAC14/HIP1/ARF1/ATXN2/ACHE/NEDD4/DKK1/CD9/MDM2/DNM2/PICALM/RAB5A/GTF2H2/FLOT1/RALA/DLG4/NRG1/LILRB4/CXCR1/AHI1/RAB31/ANXA2/SCYL2/PPP3R1/HAMP/SUSD4",76
"GO:0044786","BP","GO:0044786","cell cycle DNA replication","33/6139","46/18860",0.717391304347826,2.20394201009936,5.67925586931834,5.86775930112877e-08,1.92637932932418e-06,1.17100481332347e-06,"DACH1/MCM4/CDK1/FEN1/MCM2/GINS1/DONSON/GMNN/TK1/MCM6/DBF4/CDT1/CDC45/E2F8/TIPIN/CDC7/PCNA/DNA2/FGFR1/FBXO5/RAD51/BRCA2/ZPR1/MCM3/LIG1/BCL6/RECQL5/ZMPSTE24/ATAD5/BLM/SENP2/FZR1/RTEL1",33
"GO:0007159","BP","GO:0007159","leukocyte cell-cell adhesion","196/6139","439/18860",0.446469248291572,1.37162567564409,5.47304339069766,5.95288986403508e-08,1.94430541251484e-06,1.18190169608211e-06,"AGER/JAM2/PECAM1/CAV1/LRRC32/KLF4/ZBTB16/TGFBR2/MDK/SELP/SFTPD/SOX4/SLC39A8/HLA-E/IRAK1/HLX/TNFRSF21/VSIG4/SOX13/GFUS/SMARCA2/FYN/PRKCQ/MIR21/ZMIZ1/STAT5B/SELPLG/EFNB2/CD24/IL7R/FOXO3/SMAD7/ALOX5/OLR1/HSPD1/CD81/STK10/DUSP3/CYLD/CD83/ITPKB/FADD/SIRPA/CXCL12/DNAJA3/STAT5A/LGALS8/PLA2G5/ITGAL/MAP3K8/IL6ST/ITGA5/SMARCB1/DLG5/ITCH/SLC7A1/ACTL6A/SCRIB/SCGB1A1/NR4A3/CDKN2A/CASP3/CX3CR1/PRKCZ/CD44/JAK2/CD46/ERBB2/NCKAP1L/SIRPB1/SMARCC1/CYRIB/CD4/THY1/MSN/HLA-DRB5/HLA-DRB1/HLA-DRB4/RUNX1/CD69/ADAM8/CD55/MIA3/ADORA2A/SMARCE1/TFRC/KLRK1/KLRC4-KLRK1/HLA-DRB3/NR5A2/CD37/PODXL2/SELE/HLA-DPB1/DUSP22/CRTAM/EFNB1/HLA-DMA/KAT5/DUSP10/RIPK2/GOLPH3/LILRB2/PRDX2/GPR65/EGR3/HLA-DPA1/HLA-DRA/NLRP3/PTPN6/LEF1/CBFB/SMARCA4/TNFRSF14/XBP1/PAWR/NT5E/IL6/IRF1/RUNX3/TNFSF4/RHOA/ZAP70/IGFBP2/BCL6/ARG2/VCAM1/TNFSF14/HLA-DQB1/SASH3/ITGA4/ICAM1/ANXA1/PRKAA1/PYCARD/SOX12/TNFSF11/PTPN2/CCL19/PTPRC/CD74/IL2RA/HLA-DQA1/HLA-DQA2/HFE/KLHL22/HLA-DMB/ROCK1/FUT9/CLEC4M/ADTRP/BCL10/WNK1/CD47/B2M/VTCN1/DLG1/IL4R/PPARA/DPP4/AIF1/GATA3/LAPTM5/CTLA4/PRNP/IL1B/AP3D1/SMARCC2/LYN/MAPK3/S100A8/HSPH1/TRAF6/PHF10/TESPA1/SOCS1/RARA/GLMN/MALT1/TWSG1/LILRB4/FGL1/FBXO38/FGL2/IL1RL2/BRD2/PIK3CD/CD27/HHLA2/CEBPB/ACTB/MAD1L1/GCNT1/CCL5/RIPOR2/SRC",196
"GO:0033046","BP","GO:0033046","negative regulation of sister chromatid segregation","35/6139","50/18860",0.7,2.15051311288483,5.65886974987709,6.36237683485785e-08,2.0362803045834e-06,1.23781126678694e-06,"ZWINT/CDC20/CCNB1/CENPF/KNTC1/MAD2L1/BIRC5/BUB1B/CDCA8/TEX14/BUB1/TTK/DUSP1/ZNF207/NDC80/AURKB/TRIP13/SPDL1/PLK1/BUB3/SPC25/APC/ZWILCH/FBXO5/MAD2L1BP/LCMT1/SKA1/KLHL22/IK/TPR/RAD21/ANAPC15/MAD1L1/DYNC1LI1/ZW10",35
"GO:0033048","BP","GO:0033048","negative regulation of mitotic sister chromatid segregation","35/6139","50/18860",0.7,2.15051311288483,5.65886974987709,6.36237683485785e-08,2.0362803045834e-06,1.23781126678694e-06,"ZWINT/CDC20/CCNB1/CENPF/KNTC1/MAD2L1/BIRC5/BUB1B/CDCA8/TEX14/BUB1/TTK/DUSP1/ZNF207/NDC80/AURKB/TRIP13/SPDL1/PLK1/BUB3/SPC25/APC/ZWILCH/FBXO5/MAD2L1BP/LCMT1/SKA1/KLHL22/IK/TPR/RAD21/ANAPC15/MAD1L1/DYNC1LI1/ZW10",35
"GO:0045841","BP","GO:0045841","negative regulation of mitotic metaphase/anaphase transition","35/6139","50/18860",0.7,2.15051311288483,5.65886974987709,6.36237683485785e-08,2.0362803045834e-06,1.23781126678694e-06,"ZWINT/CDC20/CCNB1/CENPF/KNTC1/MAD2L1/BIRC5/BUB1B/CDCA8/TEX14/BUB1/TTK/DUSP1/ZNF207/NDC80/AURKB/TRIP13/SPDL1/PLK1/BUB3/SPC25/APC/ZWILCH/FBXO5/MAD2L1BP/LCMT1/SKA1/KLHL22/IK/TPR/RAD21/ANAPC15/MAD1L1/DYNC1LI1/ZW10",35
"GO:2000816","BP","GO:2000816","negative regulation of mitotic sister chromatid separation","35/6139","50/18860",0.7,2.15051311288483,5.65886974987709,6.36237683485785e-08,2.0362803045834e-06,1.23781126678694e-06,"ZWINT/CDC20/CCNB1/CENPF/KNTC1/MAD2L1/BIRC5/BUB1B/CDCA8/TEX14/BUB1/TTK/DUSP1/ZNF207/NDC80/AURKB/TRIP13/SPDL1/PLK1/BUB3/SPC25/APC/ZWILCH/FBXO5/MAD2L1BP/LCMT1/SKA1/KLHL22/IK/TPR/RAD21/ANAPC15/MAD1L1/DYNC1LI1/ZW10",35
"GO:0006457","BP","GO:0006457","protein folding","113/6139","228/18860",0.495614035087719,1.52260640197986,5.51518305779673,6.42905473095455e-08,2.03714674534575e-06,1.23833795760413e-06,"CRYAB/PDIA4/LTBP4/HSPB2/CLU/TSC1/PDIA6/CCT3/HSPA5/HYOU1/CCT5/ERO1A/DNAJB4/PFDN6/TRAP1/CCT6A/PFDN4/HSPD1/SDF2L1/ANP32E/P4HB/UGGT1/CSNK2A1/DNAJC2/DNAJA3/SH3GLB1/PPIF/HSPE1/PDIA3/DNAJC10/HSPA4/FKBP1B/HSPA9/HSPB6/PFDN2/CCT2/PPIA/HSPA13/FKBP10/HSP90B1/FKBP4/CALR/PPIC/P3H1/CANX/CRTAP/TXNDC5/AIFM1/ERP44/CCT4/AHSA1/PPIB/WDR83OS/ZPR1/AHSA2P/TBCE/PDCL3/DNAJA1/GRN/TTC4/PDCD5/MOGS/HSPBP1/RUVBL2/GFER/PPIH/NKTR/HSP90AB1/CCT8/ATF6/GRPEL1/LMAN1/ENTPD5/CDC123/HSPA4L/HSP90AA1/DNAJC7/CCT7/DNAJB12/CLGN/PTGES3/VBP1/CD74/DFFA/HSPA1B/HSPA1A/SDF2/TELO2/B2M/PPIE/CLPX/HSPB1/TBCC/KHSRP/HSPH1/BAG1/HSPA2/DNAJA2/NFYC/MKKS/RANBP2/ARL2/ZMYND10/DNAJB14/DNAJC3/SIL1/CHORDC1/DNAJB1/TCP1/TAPBP/FKBP1A/CCDC47/PPWD1",113
"GO:0009612","BP","GO:0009612","response to mechanical stimulus","113/6139","228/18860",0.495614035087719,1.52260640197986,5.51518305779673,6.42905473095455e-08,2.03714674534575e-06,1.23833795760413e-06,"TEK/PECAM1/MDK/PDE2A/COL11A1/TTN/CCNB1/FYN/FGF2/COL1A1/ATP1A2/RCAN1/PTGER4/SLC2A1/PTCH1/AQP1/GPI/JUND/MEIS2/NFKBIA/RYR2/FOSB/RETN/SCN1A/PTN/FADD/ETV1/CXCL12/CASP1/XPC/EDN1/POSTN/DDR2/GAB1/HTT/BMP6/DMD/KCNA5/CHEK1/TXNIP/BTG2/GOT1/TUBA1A/MMP14/BNIP3/PKD1/GSN/SERPINE2/BACE1/TLR4/PIEZO2/CHI3L1/BAK1/GCLC/JUN/CITED2/WHRN/JUP/ITGA2/TNC/TMEM87A/PSPH/KCNQ1/PIEZO1/ATP8A2/STAT1/STRA6/FAS/PRKCA/ANKRD1/MAP3K14/SCEL/SOX9/TLR7/SLC9A1/CASP8/FOS/IRF1/CXCL10/IGFBP2/TNFSF14/CLCN6/P2RY1/SCN11A/GADD45A/ATR/CNTNAP2/MAP1B/MYD88/BCL10/MAPK14/PKD2/KIT/HPN/IL1B/TLR5/MAPK3/UCN/LARGE1/ITGAM/THBS1/SUN1/MKKS/TLR8/TNFRSF8/WNT11/TLR3/KCNQ3/ERCC8/NFKB1/NEUROG1/ATAT1/CDH2",113
"GO:0009261","BP","GO:0009261","ribonucleotide catabolic process","78/6139","144/18860",0.541666666666667,1.66408752782755,5.55709181469789,6.52228614986449e-08,2.0564574499251e-06,1.25007652210535e-06,"LDHA/GAPDH/ENO1/PDE2A/CBFA2T3/HPRT1/TPI1/PFKP/GPD1/ALDOA/KAT2B/PKM/GPI/PDE8B/PGK1/FOXK2/ZBTB20/HK3/AMPD3/EIF6/MTCH2/FBP1/HIF1A/RAN/ZBTB7A/NUDT3/GPR87/MLST8/DHTKD1/PGAM1/ENO2/PDE4A/HDAC4/ENTPD7/PRKACA/PDE4B/PDE5A/NT5E/PFKFB2/TREX1/ITPA/ENTPD5/LIPA/UCHL1/ARNT/ALDOB/PDE4D/PRKAA1/PDE8A/DDIT4/ALDOC/NCOR1/PGM1/SLC4A4/NUPR1/PPARA/NUDT4/NUDT4B/SLC2A6/XDH/ENTPD1/BPGM/UPB1/NUDT9/UPP1/ARL2/HINT1/DPYD/PRKAG1/ENO3/IER3/PSEN1/STAT3/HKDC1/PDE10A/OGT/SRC/PDE4C",78
"GO:0060537","BP","GO:0060537","muscle tissue development","201/6139","453/18860",0.443708609271523,1.36314454648329,5.4348134563081,7.1754421252292e-08,2.25125078303373e-06,1.36848722512798e-06,"TCF21/TGFBR3/CAV1/S1PR1/TBX2/TNNC1/HEG1/CAV2/KCNJ8/ENG/GATA6/TBX3/MYH11/GREM1/MEIS1/MYH10/SGCG/COL11A1/TTN/HLF/TBX5/HLX/MEF2A/FGFR2/NOTCH1/AKAP13/CCNB1/NEBL/TSC1/FGF2/CENPF/FHL2/ITGA8/RCAN1/MYLK/COL3A1/CDK1/DSG2/PTCH1/EFNB2/CSRP1/ERO1A/HEY1/PAK1/ID2/SMAD7/RYR2/RBP4/BMP2/CACYBP/MEOX2/EDN1/EFEMP2/PPP3CB/NPR2/PPIF/ZFPM2/CFLAR/DMD/DSP/SIX1/MED20/HEY2/FLNB/NR4A1/TENM4/BTG2/EDNRA/KAT2A/YY1/NR2F2/NDRG4/MAFF/CDK5/NOX4/VAMP5/MYOM2/ALDH1A2/DDX17/BMP5/EGR2/TOMM70/KDM6B/ERBB4/NACA/ADAMTS9/MTM1/PRKG1/NF1/FGFR1/MEF2C/PITX1/ATF3/RUNX1/PDGFRB/TWIST1/CITED2/ACTN2/SRF/CALR/EGR1/MYL6B/EGLN1/PKP2/ARRB2/CHD7/BCL9/PLN/HNRNPU/STRA6/LMNA/ANKRD1/BIN3/RGS2/ELN/ZFAND5/MSX2/SOX9/LEF1/SIK1/UBE4B/ERBB3/PARP2/SLC9A1/WNT2/FOS/VEGFA/RHOA/MSX1/TREX1/PDGFRA/ABCC9/TNNI3/PRKAA1/NDUFV2/LOX/FGF9/YBX3/SGCD/HOPX/PRMT1/HSD17B1/PDLIM5/IFT20/GJA1/DKK1/SMAD5/ZMPSTE24/MAPK14/SAP30/PKD2/MYL6/DLG1/NUPR1/PPARA/SOX11/MAPK11/LARGE1/GJA5/SORBS2/MYOZ1/CREB1/RARA/G6PD/FLOT1/EMD/JPH2/SHOX2/PAX5/MBD3/NRG1/ACVR1/IGFBP5/RXRB/MRTFB/EYA2/HMG20B/GSK3A/FRS2/ATG5/FES/SEMA3C/TIPARP/SMAD3/POPDC2/PROX1/PITX2/SRPK3/BCL2/CCNT2/COPS2/MCUB/BMPR1A/KRAS/DDX5/SPG11/FHOD3/FKBP1A/CYP26B1/PPP1R13L/POU4F1",201
"GO:0032388","BP","GO:0032388","positive regulation of intracellular transport","77/6139","142/18860",0.542253521126761,1.66589043955867,5.53305198984224,7.43346923079483e-08,2.32077282014374e-06,1.41074818528707e-06,"FEZ1/RIPOR1/GAS6/PIK3R1/HYAL2/RAPGEF3/ECT2/CDH1/EHD2/CDK1/OAZ1/NCBP2/CPSF6/DAB2/EHD1/CD81/SPAG5/VAMP2/RDX/SFN/TM9SF4/JAK2/RAN/ERGIC3/PGAP1/UBR5/MSN/MLC1/PLK3/ACTN2/JUP/RUFY3/EIPR1/ZPR1/LDLRAP1/PRKD1/ABCA12/ASPH/PRKACA/KIF20B/B3GAT3/KHDRBS1/XBP1/TRIM28/DHX9/TMEM30B/HSP90AA1/PDCD10/OAZ3/NUMA1/HCLS1/RBM22/NEDD4/CAMK1/MAPK14/TPR/OAZ2/MDM2/PCM1/IL1B/PRKCD/STX18/EMD/DYNLRB1/SORL1/PRR5L/SMAD3/IPO5/EDEM1/ANXA2/ICE1/CEP131/PSEN1/BCAP31/NF2/ANP32B/PIK3R2",77
"GO:0009166","BP","GO:0009166","nucleotide catabolic process","88/6139","168/18860",0.523809523809524,1.60922749943763,5.51002759295988,7.67993195735536e-08,2.38602373836079e-06,1.45041282357653e-06,"LDHA/GAPDH/ENO1/PDE2A/CBFA2T3/HPRT1/TPI1/PFKP/GPD1/ALDOA/KAT2B/PKM/GPI/DCTPP1/PDE8B/PGK1/FOXK2/CNP/DNPH1/ZBTB20/HK3/AMPD3/EIF6/MTCH2/FBP1/HIF1A/RAN/ZBTB7A/NUDT3/GPR87/MLST8/DHTKD1/PGAM1/SAMHD1/ENO2/PDE4A/SMUG1/HDAC4/OGG1/ENTPD7/UNG/PRKACA/PDE4B/PDE5A/NT5E/PFKFB2/TREX1/ITPA/ENTPD5/LIPA/UCHL1/ARNT/ALDOB/PDE4D/PRKAA1/PDE8A/DDIT4/ALDOC/NCOR1/PGM1/SLC4A4/NUPR1/PPARA/NUDT4/NUDT4B/SLC2A6/XDH/ENTPD1/BPGM/UPB1/NUDT9/UPP1/ARL2/HINT1/DPYD/PRKAG1/ENO3/IER3/PSEN1/STAT3/TDG/TYMP/HKDC1/PDE10A/OGT/SRC/MBD4/PDE4C",88
"GO:1903706","BP","GO:1903706","regulation of hemopoiesis","197/6139","443/18860",0.444695259593679,1.36617569570562,5.41788091556884,7.90775276146241e-08,2.44487754066768e-06,1.48618879185788e-06,"AGER/TAL1/CLDN18/HOXA5/QKI/HMGB3/GATA2/ZBTB16/TGFBR2/MDK/GAS6/MEIS1/SOX4/PIK3R1/HLX/SOX13/SMARCA2/RASSF2/CSF3R/ZEB1/MIR21/ZMIZ1/NEDD9/STAT5B/H4C12/H4C11/IL7R/MEIS2/FOXO3/ID2/SMAD7/NFKBIA/FAXDC2/KAT6A/MITF/TSC22D1/ZFP36/PTN/KAT6B/CYLD/CD83/ITPKB/FADD/CEACAM1/STAT5A/EIF6/PRKDC/SMARCB1/BTK/KAT2A/ACTL6A/TYROBP/KLF10/HSPA9/CD101/CDKN2A/PRKCZ/HIF1A/MMP14/CEBPA/CD46/ERBB2/NCKAP1L/PF4/SMARCC1/CDC73/TLR4/CD4/DROSHA/HAX1/AXL/ZFP36L2/CTNNBIP1/JAG1/NF1/MEF2C/HLA-DRB1/KLF13/RUNX1/CSF3/CD69/ADAM8/BATF/FANCA/FBXO7/PIAS3/SMARCE1/SPI1/STAT1/CRTAM/HMGB2/PRKCA/KAT5/DUSP10/RIPK2/TOX/LILRB2/PRDX2/GPR65/GLUL/PLA2G3/EGR3/HLA-DRA/NLRP3/PTPN6/LEF1/CBFB/SMARCA4/CASP8/IRF7/XBP1/TFE3/FOS/IRF1/RUNX3/FSTL3/TOB2/CLPTM1/TNFSF4/RHOA/ZAP70/BCL6/SASH3/ARNT/ANXA1/LILRB3/SOX12/LOX/TNFSF11/PTPN2/CCL19/ZNF675/ISG15/PTPRC/PRMT1/ACVR1B/CD74/IL2RA/PTK2B/HCLS1/CIB1/HSPA1B/HSPA1A/EVI2B/HSF1/MAPK14/ACIN1/B2M/IL4R/BRPF1/TCTA/GATA3/DCSTAMP/CTLA4/AP3D1/SMARCC2/LYN/TNFAIP6/EEIG1/H4C8/CCR1/H4C2/JUNB/TRAF6/PHF10/CREB1/TESPA1/SOCS1/RARA/MALT1/H4C14/H4C15/LILRB4/INPP5D/MEAF6/PSG9/H4C3/FES/SOD1/L3MBTL1/TLR3/RNF41/FGL2/IL1RL2/BRD2/TESC/XRCC6/IRF4/ZFP36L1/CD27/CEBPB/ACTB/IL15RA/STAT3/CNOT4/CYP26B1/POU4F1",197
"GO:0045446","BP","GO:0045446","endothelial cell differentiation","70/6139","126/18860",0.555555555555556,1.70675643879749,5.52951841841556,8.04797965122107e-08,2.4762117100786e-06,1.50523616359985e-06,"EDNRB/CDH5/PECAM1/CLDN5/FZD4/S1PR1/TIE1/NOTCH4/HEG1/TMEM100/PDE2A/ACVRL1/ARHGEF26/SOX17/NOTCH1/RAPGEF3/ROBO4/TJP1/ZEB1/DSG2/MIR21/CLDN3/HEY1/ADD1/APOLD1/TJP2/F2RL1/RDX/CEACAM1/FSTL1/AMOTL2/BTG1/BMP6/SOX18/ID1/HEY2/EDNRA/RAPGEF2/NR2F2/CLIC4/PPP1R16B/KDM6B/PDPN/VCL/ROCK2/JAG1/MSN/VEZF1/HPSE/MAGI1/FOXJ2/BMPR2/VEGFA/TJP3/CLDN1/LIPA/ACVR2B/ICAM1/PDE4D/ROCK1/MYD88/MET/IL1B/NRG1/ACVR1/PROX1/KDR/COL18A1/FASN/HOXB5",70
"GO:0007005","BP","GO:0007005","mitochondrion organization","187/6139","417/18860",0.448441247002398,1.37768397433869,5.41786678666757,8.10734603432581e-08,2.48248494676063e-06,1.5090495300734e-06,"HIGD1B/EPAS1/FEZ1/CAV2/COX7A1/PID1/PDE2A/GGCT/CLU/AGTPBP1/VPS13D/COX14/RAB5IF/GPER1/MTX1/DAP3/PARP1/MTX2/AURKA/MTFR1/COA1/BIK/HSPD1/BCL2L2/MMP9/DCN/COA4/MSTO1/TIMM9/EIF2S1/PINK1/NDUFS8/PHB1/EDN1/DNAJA3/SNCA/CHCHD2/PMAIP1/PPARG/VPS13A/SFN/PPIF/MTCH2/TNFSF10/POLDIP2/HGF/EDNRA/TACO1/TMEM186/AGK/HSPA9/TRABD/JTB/CASP6/PARK7/FANCG/FAM162A/CEBPA/EPM2A/BNIP3/COA3/TOMM70/CYRIB/SDHAF3/ERBB4/TMEM14A/TIMM13/TIMM8A/BAK1/PPP2CB/GCLC/MARCHF5/NDUFA6/GABPB1/MTM1/NDUFS5/ATAD3A/NDUFS6/SLIRP/HSD17B10/SIRT7/NOL3/TOMM6/TMEM70/TFAM/MFN1/APOO/FASTKD3/TIMM10/TFRC/NDUFS1/AIFM1/NDUFS2/TOMM40/PRDX3/SHARPIN/SSBP1/MOAP1/TRIAP1/PIM2/BCL2L11/VAT1/TIMM8B/LMNA/LIG3/STOML2/PSMD10/CHCHD3/PRKACA/HUWE1/GOLPH3/MTCH1/LONP1/MCL1/SLC9A1/PUM2/TMEM223/TOMM20/GCLM/RAB38/MAIP1/BID/DNM1L/SLC25A4/ACAA2/WASF1/ATF2/PLAUR/YME1L1/LIPA/OXA1L/ABCC9/COX16/PRKAA1/RTL10/SLC35F6/PYCARD/POLG2/TTC19/ATP13A2/RAB32/HSPA1A/TOMM22/TIMM22/MLLT11/BCL2L1/NDUFC2/RCC1L/DMAC2/BCS1L/HIP1R/SUPV3L1/PISD/RHOT2/IFI6/COX7A2L/SDHAF1/TP53/MARCKS/RALA/MUL1/APOOL/RHOT1/COX10/EYA2/GSK3A/BCL2A1/BAX/SQSTM1/SMAD3/NIPSNAP2/KDR/BCL2/TMEM126B/EIF2AK3/IER3/AFG3L2/SIVA1/BNIP3L/NDUFS3/CERT1/STAT3/RAB3A/NDUFA13/CHCHD7/NPTX1/INF2",187
"GO:0051056","BP","GO:0051056","regulation of small GTPase mediated signal transduction","147/6139","314/18860",0.468152866242038,1.43824125384018,5.44001972497333,8.16774835494925e-08,2.48901384079769e-06,1.51301830518778e-06,"TEK/STARD13/RASIP1/SLIT2/ARHGAP6/HEG1/ARHGEF15/DENND3/ARRB1/DLC1/KANK2/RIPOR1/FERMT2/STARD8/NOTCH1/AKAP13/ECT2/ARHGAP44/ARHGEF10/MAPRE2/COL3A1/DOCK9/RASGRF1/NET1/IQSEC1/MIR21/DOCK6/KIF14/ARHGEF17/CHN1/ARHGEF16/ARHGAP25/F2RL1/RDX/FAM13B/ITPKB/CXCL13/ARHGEF3/ARHGAP29/ARHGEF40/KANK1/RELN/FOXM1/ARHGEF2/SPRY4/EPHB2/GPR4/SYDE1/KCTD13/TNS3/RACGAP1/FBP1/ARAP1/TNFAIP1/ARHGAP8/RHOD/ARHGAP24/ABR/ARHGAP10/CRK/EPS8L1/ERBB2/STAMBP/ARHGEF4/CYRIB/TIAM1/CD2AP/ARHGAP32/PPP2CB/ARFGEF1/DOCK2/RASA4/NUP62/ARHGAP17/SIPA1L3/ARHGEF12/NF1/ITGAV/ARHGAP15/DENND4C/STMN1/CYTH1/DENND1A/ABCA1/ADGRG1/CUL3/LPAR1/TGM2/TRIO/ARF6/RTN4/MYOC/SWAP70/ARHGAP19/RASAL1/BCR/PSD3/RALGAPB/BCL6/SPRY2/PLEKHG6/ITSN1/BNIP2/MYO9A/ARFGEF2/MAP4K4/SGSM3/DENND4A/IQSEC3/MCF2L/PLEKHG3/CCL19/CSNK1A1/CYTH2/SSX2IP/FGD2/SPRY1/ARHGEF9/ARHGAP11A/SCAI/WNK1/MET/LRP4/FXR1/LPAR2/ARHGAP12/MADD/PICALM/CYTH4/FLOT1/ARHGEF18/ARHGEF5/PSD4/SQSTM1/ARHGAP4/SIPA1L1/MYO9B/RABGEF1/CADM4/WNT5A/KRAS/CSNK1E/PKP4/RASA2/RIPOR2/OGT/SRC",147
"GO:0043062","BP","GO:0043062","extracellular structure organization","154/6139","332/18860",0.463855421686747,1.42503880974296,5.42788800526659,8.48362617295795e-08,2.56292087344135e-06,1.55794481039199e-06,"FOXF1/RAMP2/TGFBR3/TNXB/CAV1/SPOCK2/ADAMTSL3/GPM6B/ADAMTS8/FGFR4/TIE1/RGCC/MFAP4/CAV2/ENG/FBLN5/SULF1/MYH11/GREM1/GAS6/RECK/PRDX4/FBLN1/COL11A1/SLC39A8/LTBP4/COLGALT2/OLFML2A/FAP/PLOD2/MMP12/NOTCH1/COL1A1/FOXF2/ADAMTS1/ITGA8/TIMP3/COL3A1/NDNF/MIR21/MMP11/COL1A2/ERO1A/MMP1/APBB2/ECM2/FERMT1/COL4A3/P3H4/COL5A2/LAMB2/MMP9/BMP2/MMP19/DDR1/SPINT2/P4HA1/TEX14/LAMA2/ELF3/EFEMP2/TPSAB1/POSTN/DDR2/PPARG/SERPINH1/DPT/CFLAR/MATN2/COL5A1/CLASP2/TNFRSF1B/COMP/MMP28/LRP1/EGFL6/MMP14/MYO1E/LOXL2/FKBP10/PDPN/MMP13/ADAMTS9/COL5A3/LAMC1/NF1/ABI3BP/RUNX1/LOXL1/ADAM8/ITGA2/ST7/PLOD1/P3H1/BMP1/CRTAP/COL4A2/SPINT1/VWA1/TNR/ADAM15/MMP7/CRISPLD2/NID1/CSGALNACT1/ELN/SOX9/COL4A4/IL6/CTSV/PDGFRA/MMP3/CCN1/LOX/MMP10/PTX3/LAMB1/CTSS/COL4A6/PRSS2/MMP15/ADTRP/FSCN1/ANGPTL7/AGT/ANTXR1/PHLDB1/SERPINB5/DPP4/CREB3L1/HSD17B12/CST3/HPN/CTSK/MATN3/LARGE1/LCP1/ADAMTSL4/FLOT1/B4GALT1/TLL1/MMP23B/CYP1B1/SMAD3/TMEM38B/ERCC2/COL8A2/ADAMTS13/ANXA2/POMT1/COL11A2/TGFBI/STAT3/VPS33B",154
